noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
49,3184,7065,7712,11274,54005,62318,15648,13104
41,2978,7828,7688,11586,54063,57386,12767,11659
49,2634,7549,7565,11455,55466,57361,12266,12144
49,2880,9567,7663,11488,55811,65641,11930,11741
41,2790,7967,7696,11307,55475,57559,11667,11356
41,2519,7901,7622,11331,59995,58166,11865,11290
41,2518,7040,7959,11520,55564,61103,12456,13793
41,2912,8082,7869,11250,54785,58691,11733,15385
49,2552,8862,7573,11495,60192,61522,12307,11421
41,2445,7836,7664,11356,55080,63367,12217,11627
49,2830,7951,7713,11249,59421,56549,11577,11659
49,2683,7270,7975,11511,57272,59355,12578,12488
41,2855,7959,7721,11266,58658,60504,12726,10897
41,2502,10584,7721,11389,55958,60381,11700,11388
49,2577,7303,7967,11232,60045,59470,12136,12332
49,2634,7885,7483,11586,53448,62145,11552,11512
41,2568,7245,7647,11421,53587,55819,15655,11479
49,2642,7516,7713,11388,57370,56164,12414,11429
41,2921,7442,7704,11767,53825,62711,11626,11470
49,2593,7713,7828,11487,56238,56877,12046,12652
50,3085,8230,7886,11381,57903,57591,12513,14835
41,2495,7171,7664,11438,54670,62834,12357,13046
49,2461,7450,7705,11775,56451,59930,12013,14851
41,2871,7779,7606,11561,59643,60980,15869,11454
50,2601,9207,7705,12094,54621,61497,12455,11273
49,2601,7762,7688,12398,55015,58437,12275,11602
50,2888,7172,7656,11463,58329,58026,12102,11274
41,2536,7573,7664,11315,56180,62358,11725,11708
41,2798,7245,7713,11380,57558,60439,12431,12348
41,2888,8607,7499,11790,59659,57419,11520,12529
50,2543,7516,7721,11734,53514,170747,12300,12119
41,2502,7500,7492,11790,54547,58929,15466,11898
41,2913,7705,7754,11298,58740,55950,11938,11430
41,2543,7302,9411,11839,54843,64262,13186,12259
49,2535,9272,7705,12677,55285,56714,12218,13768
41,2929,7500,7639,11322,58404,58313,12062,11471
49,2740,7967,7934,11939,55515,61596,12570,11208
49,2601,7155,7656,11593,55097,57986,11700,11192
49,3003,7926,7664,11266,59840,60676,11602,15286
50,2626,7377,7771,11414,55056,61086,12094,11061
41,2601,7122,7835,11684,58584,57821,12094,11356
49,2560,7910,7778,11455,58363,56057,11930,11544
49,2502,6777,7590,11594,56434,61669,12077,11208
49,2511,7942,7680,11290,55376,60603,12127,11528
41,2732,7303,7762,11709,60192,58091,11938,11421
49,2683,8336,7663,11692,56911,62236,12316,11660
41,2560,7729,7582,11356,55138,56844,11734,12053
41,2593,7647,7713,11618,59929,58470,16082,12431
41,2543,7483,7729,11372,55360,63819,12004,14375
49,2576,7368,7737,11421,61882,57460,13054,12135
50,2552,8713,7770,11520,59807,57041,12989,11816
41,2650,7721,7672,11298,55154,61521,12275,11798
41,2822,7409,7581,11233,54875,57846,12242,11519
49,2510,7540,7639,11167,61268,58830,11675,17001
49,2659,7696,7696,11635,55450,61111,11922,11790
41,2659,9001,8139,11315,56156,57575,11971,11044
49,2617,7180,7697,11709,62974,57870,11832,14154
49,2584,8287,8131,11741,59093,62867,12496,11930
49,2601,6753,7508,11561,57247,61095,11676,11380
49,2470,7483,7737,11413,61374,59126,12184,11561
50,2707,8057,7697,11478,55302,61514,12094,11422
49,2469,9148,7565,11332,52143,57058,11496,12456
50,2749,7909,7680,11339,57034,58117,12004,14039
49,2740,7368,7795,11355,54465,65689,16214,11848
41,2576,7459,7926,11306,54408,65107,12242,11700
49,2535,7548,8139,11749,60135,58699,13235,12709
49,2552,8795,7762,11676,54876,61497,11742,11373
41,2798,7581,7992,11495,56476,56426,12054,11660
41,2912,7532,7688,11512,58600,60331,12176,12324
50,2519,7368,7885,11282,56172,61653,12283,15598
41,2642,8115,7811,11815,55819,57501,11741,13341
50,2576,9444,7762,11577,59462,56877,12447,11488
49,2675,6885,7655,11282,58576,60521,12185,11652
49,2675,7466,7770,11692,57230,60742,11946,12660
49,2576,6925,7631,11709,60685,59241,12119,12267
41,2593,7713,7647,11594,55261,64722,11717,11643
41,2756,7204,7705,11290,54392,58921,11618,13834
49,2486,7335,8065,11528,59241,56820,11996,12037
49,2552,7065,7582,11421,55203,65484,15277,11421
41,2560,8082,8057,11799,54243,58395,11692,11987
41,2511,7180,7647,11339,58133,65739,12570,11815
49,2666,7294,7623,11249,55450,62900,12382,12414
49,2634,8640,7606,11528,55015,57706,12209,11511
41,2601,7622,7820,11356,60324,61128,11832,12398
49,3134,7245,7721,12094,55236,61447,12266,16255
50,2552,7770,7959,11602,55999,56738,11799,12775
49,2536,7171,7737,11602,59249,57197,11569,11348
49,2986,10986,7697,11380,58486,60971,12620,11117
49,2651,7016,8073,11421,55721,62112,12472,11159
49,3856,7663,7573,11487,62284,59347,11930,11824
49,2552,6941,7697,11446,56557,60873,12710,12866
41,2569,6958,7786,11544,54876,65682,12315,11315
49,2872,8509,7582,11430,59396,58986,12209,11939
49,2502,7500,7631,11413,56286,64434,13144,12390
41,2634,7065,7672,11766,55679,57304,15425,11380
49,2905,7893,7639,11536,59224,57214,11602,11225
49,2683,7433,9288,11520,55606,62884,12447,11233
49,2544,7959,7828,11660,54646,57853,12808,11594
49,2610,7360,7672,11380,59888,60652,11356,11684
49,2552,7105,7639,11495,55310,62810,11184,15105
50,2765,7663,7597,11552,54630,57657,11783,11315
49,2634,7048,7590,11356,57764,58518,11372,12595
50,2527,7499,7623,11282,55794,61874,12783,12045
49,2625,8780,7631,11618,55974,59659,11881,11971
41,2626,7171,7663,11864,62236,58707,11938,14367
49,2855,7278,7606,11307,55926,62432,11823,12668
50,2584,7762,7737,11356,54154,58937,11380,11684
49,2577,7138,7598,11922,57928,62186,11807,11651
49,2855,10675,7647,11815,56295,66231,11939,10839
49,2568,7508,7647,12004,55114,58987,14802,11701
41,2839,7056,7771,11963,56295,59544,11364,12390
41,2560,7606,8107,12177,54547,62941,12636,11881
49,2666,7007,7623,11742,53932,58954,11987,12176
50,2593,8352,7565,11749,55885,58937,11643,11930
41,2551,7311,7712,11840,53908,73591,11684,11438
49,2618,7573,7573,11832,52766,59511,11693,15204
49,2807,7294,7516,11823,57829,56582,11356,11495
41,2535,7647,7721,12144,55769,61694,11963,12726
41,2929,7753,7598,11619,52472,60701,11700,14096
49,2551,9230,7508,11422,59799,57862,18199,12045
49,4373,6950,7697,12217,54309,61087,12947,11462
49,2527,7811,7590,11807,54916,56074,11561,12677
49,2847,7803,7631,12808,59077,58445,11233,11528
49,2511,7073,7770,11520,53932,64738,11274,11462
49,2806,8952,7532,12242,53792,57674,12176,11372
49,2863,7811,7606,11954,57476,56615,15007,11520
50,2461,7319,7655,11586,55179,61644,11504,11511
49,2544,8230,7639,11307,54178,56746,11749,11233
41,2519,6982,7533,11528,57033,58871,11347,12529
50,2544,8623,7827,11511,54654,60955,13293,11733
49,2536,7467,7565,11561,53513,58001,12168,14736
49,2839,6950,7614,13424,59027,66879,10979,11659
50,2781,7942,7508,11537,57994,63696,11848,14235
41,2470,6983,7655,11323,53792,61990,11257,11881
49,2560,8558,7524,11216,61308,58346,11413,11504
49,2527,7975,7622,11299,54957,62137,11905,11282
50,4135,7746,7573,11249,59421,58912,11380,11651
49,2552,7319,7787,11438,55146,56639,11455,12389
49,2560,7549,7425,1190390,54137,64475,12579,11692
49,2609,7221,7664,13062,58912,60775,11479,11446
50,2765,8837,7598,11355,56270,57837,12070,12677
49,2568,7171,7631,11364,62063,61054,14917,11315
49,2511,6778,7573,11446,56065,58190,11102,11856
41,2601,7425,7474,11397,58797,61481,11372,11060
41,2536,7450,7671,11216,55483,62154,11709,11963
41,2863,8894,7557,11430,55417,57435,11832,15016
41,2576,7614,7597,11249,58444,57320,11545,13776
42,2700,6893,7721,11380,57009,63655,13620,11487
41,3192,7360,7672,11085,55655,61899,12086,11725
41,2617,7303,7573,11257,59035,58248,11282,12234
41,2535,8107,7770,11758,54071,63376,11922,11569
41,2642,7311,7705,11159,53899,57452,12217,11701
49,4398,7737,7541,11265,58059,61382,13793,12053
41,2527,7893,7704,11307,54088,64368,11987,11946
41,2536,6958,7606,11233,54572,58445,11421,11701
41,2987,8369,8139,11537,58863,58805,11750,12110
49,2872,7573,7671,11569,55113,61604,14318,11897
41,2560,6778,7656,11528,62260,60439,11216,12242
49,2888,7278,7663,11914,57198,61940,11552,12094
49,2569,7926,7656,11232,54991,60652,11799,11725
49,2502,7031,7655,11545,56442,56319,11298,17879
49,2536,8763,7557,11241,57279,58001,12775,12381
49,2625,7417,7713,11200,55409,62817,10953,11446
41,2872,6892,7582,11274,55999,60414,10978,11626
41,2773,7787,7639,11184,60775,59692,11775,12537
49,2510,7113,7869,11487,55138,74543,12382,11971
41,2659,8262,7696,11578,53472,62514,13916,11364
50,2569,7901,7614,11249,60020,59027,11471,11659
49,2486,6892,7720,11725,56057,66075,11266,12734
49,2904,7631,7565,11331,56212,58485,11832,12373
49,2634,7245,8000,11380,60685,58469,11643,11339
41,2536,8074,7565,11405,55868,63769,11347,11446
50,3102,8049,7590,11528,56368,57862,15369,12209
49,2610,7344,7672,11331,59528,63458,11437,13144
49,2658,7597,7656,11536,57714,62391,12374,14219
50,2896,7598,7803,11446,55458,59027,11208,15188
50,2527,7163,7828,11529,59233,58732,11528,11676
49,2568,8935,8041,11405,57074,61760,12086,11635
49,2535,7820,7623,11397,54178,60726,11946,11798
49,2560,6547,7737,11389,59634,57402,11881,12102
49,3143,12685,7606,11602,55467,60348,14367,11667
49,2535,7475,7548,11438,55449,57550,12184,13218
41,2576,10437,8033,11569,58420,59495,11511,12898
50,3897,8107,7926,11405,55917,63212,13218,11430
49,2543,7262,7573,11323,55360,57616,11782,11873
49,2528,8082,7680,11495,59938,58822,11922,11561
49,2568,7179,7730,11315,55474,61759,11717,11914
49,2601,9468,7606,11602,54178,58264,11864,12020
50,2822,7541,7688,11175,60423,60660,14564,14564
49,2560,8008,7607,11167,54982,62835,12045,12168
49,2691,7089,7704,11930,56188,57771,11397,11208
49,2856,7811,7705,11306,61866,57903,11356,15811
49,2560,7147,7697,11413,58076,62827,11848,12004
41,2494,7352,7836,11684,55671,60472,12316,11775
41,2872,7483,7754,11331,61514,58723,14613,11675
41,2634,7335,7590,11413,56098,60422,11479,12127
41,2905,7614,7671,11536,54465,58420,12209,12825
49,2568,7532,7688,11364,57763,66888,12029,11126
50,2978,8566,7729,11832,54547,64804,12718,10987
41,4537,7245,7704,11299,54990,59684,12365,11528
49,2855,8049,7696,11446,69078,59167,11913,12217
49,2568,7245,7992,11364,56467,64934,12948,11741
49,2839,7409,7721,11323,54194,58444,12283,15400
41,2724,8714,7778,11372,56368,66518,15180,11840
49,2740,8082,7622,11216,53882,59995,12250,11479
41,2929,7491,7893,11479,56730,59241,11233,11520
49,2633,8000,7615,11552,57870,63663,11684,14539
49,2486,7401,7942,11192,56295,61070,11602,11143
41,2757,8722,7778,11429,56139,62251,14572,11651
41,2519,7803,7573,11642,61194,63023,12562,12086
49,2634,7894,7935,11520,55417,58855,12258,11544
49,2544,7072,7729,11224,55261,56566,11955,11454
49,2831,7639,7663,11643,60882,63548,11848,11216
41,2585,7040,7680,11225,57936,59298,11594,11946
49,3077,7138,7680,11396,55482,64147,12069,11421
41,4135,7836,7811,11413,58100,61333,12275,11889
50,2585,7024,7926,11544,55671,64131,12152,13817
49,2560,8041,7655,11496,56426,57477,11914,11692
49,2699,7417,7877,11380,59790,63244,11741,12127
49,2658,10027,7704,11643,56196,58732,16090,11381
49,2757,7918,7664,11364,54399,57607,11996,11109
41,2470,7023,7688,11561,58575,61611,12299,15385
49,2601,7557,7811,11684,58978,57049,15303,11454
41,2478,7393,7836,11340,55442,63359,12717,12373
49,2568,8862,7820,11569,182144,63376,11873,12866
49,3019,7918,7655,11479,60176,58157,13136,12136
49,2560,7171,7590,11463,55803,57730,11552,11635
49,2568,7532,7803,12061,58224,60832,11987,12201
49,2716,7409,7779,13809,56237,61267,12603,11511
49,2568,9207,7623,11199,58051,57796,12381,11355
49,2585,7204,9255,11216,58149,61103,11947,13793
50,2576,7581,7606,11471,57468,57936,11692,11840
49,2642,7179,7680,11643,60619,60439,12135,12102
49,2716,7384,7770,11085,52800,64549,12054,11594
41,2659,7713,7746,11446,53161,57312,15384,12037
41,2552,7229,7803,11758,58174,59068,11479,11561
49,2781,7770,7655,11323,54572,62375,14499,15622
49,2896,7794,7680,11988,53825,57591,12833,11635
50,2535,7721,7943,11413,57977,60480,12004,11971
41,2569,7458,7959,11717,52537,62350,11487,11470
49,3012,9986,7656,11593,54301,61751,11774,11339
41,2503,7302,7680,12316,56902,59158,12127,12152
49,2880,7827,7663,11249,55261,65099,11544,11314
49,2552,7032,7664,11200,54120,62137,12012,11552
50,2814,7721,7598,11397,60807,58987,12283,14170
49,2544,8361,7704,12381,54581,62909,11930,13070
49,4882,7540,7638,11824,58001,57690,12512,11323
49,2592,7713,7828,12070,58354,57526,12086,11315
41,3020,7113,7639,11339,54555,64040,11414,11963
41,2536,7245,7836,11429,54391,60184,16131,11774
41,2715,9230,7811,11405,57214,57616,14268,11421
49,2527,7385,7647,11454,54843,61505,12185,11561
41,2872,7737,7762,11922,54949,57542,12127,15122
49,2544,7516,7778,11430,57296,59019,11995,12734
41,2552,7237,7885,11306,55089,62063,11364,11922
49,2576,7852,7721,11389,56024,59650,12489,11528
49,2781,7105,7770,11446,59937,56730,12119,11578
41,2560,8065,7656,11356,56328,61825,12915,12479
41,2642,7303,7614,11315,54293,60578,11946,13669
49,2601,7787,7909,11421,60594,59667,12135,12029
50,3060,7729,7614,11602,61866,62367,12291,11799
49,2543,10002,7615,11742,58009,58633,12062,11906
41,4414,7549,7672,11930,58026,58370,11421,11791
49,2937,7434,8173,12701,54457,64655,11988,12029
50,2675,7515,7680,11610,55672,58124,15335,11619
49,2527,7451,7770,12488,59265,57247,16180,11708
42,2544,10871,7713,16197,57624,62276,11979,11610
41,2592,7270,7680,11840,52783,58879,12201,14613
49,2912,7754,7778,11610,59494,61094,12448,12193
41,2585,7172,7745,11955,53481,62842,11930,11241
41,2724,7860,7844,11709,54433,60660,11873,11857
41,2552,10002,7655,11381,58683,56689,11356,11734
41,2577,7893,7688,11553,55720,60529,12210,15130
49,2543,7745,7713,11520,54186,61046,12726,11939
49,2527,7155,8008,12102,60611,56959,12028,12603
41,2806,6622,7836,11873,67454,62170,11832,11914
41,2781,7508,7705,11437,56803,57640,12021,11257
41,2815,8977,7508,11799,59388,58132,12004,12152
50,8279,7327,7622,11307,56713,64960,14621,11741
49,2691,7524,7803,11405,55467,60997,12045,11488
49,2609,7138,7622,11905,58658,58445,15541,12816
49,2863,7762,7713,11799,55065,61054,12201,12283
50,2774,9608,7631,11282,57968,56631,12578,14704
50,2478,7869,7688,12069,56122,60980,11561,11364
41,3102,7688,7573,11610,53562,64179,12307,11594
49,2568,7073,7663,11462,61587,57296,11709,12299
41,2609,7779,7852,12931,52963,56402,11914,15598
49,2683,10395,7836,12193,56475,61366,11848,18986
41,2543,7639,7606,11487,57271,62498,11545,11577
50,2593,7286,7508,11422,56434,58412,12602,12094
49,2560,7721,7721,11864,55769,65435,11462,11397
49,2560,7081,7647,11528,58288,59191,12365,12315
41,2831,9238,7745,11503,56196,57156,14531,11167
49,2699,7688,9797,11479,53916,63392,11257,10912
49,2757,7811,7713,11520,61054,57443,11905,11586
41,2478,7278,7581,11422,55326,57123,11684,11668
49,2585,7302,7516,11463,55581,62014,14810,11093
49,2560,7245,7893,11552,58207,58773,11700,11339
49,2592,8886,7770,11651,54087,60258,11282,14966
41,2592,7738,7811,11257,55425,61201,11380,11758
41,2790,7229,7565,11496,58748,66174,12693,11520
49,2544,7557,7573,11627,56066,66641,11364,11898
49,2560,7122,7565,12356,62843,60906,11749,11708
50,2511,8525,7623,11667,62113,60873,11684,11610
41,2478,7458,7573,11684,57148,58813,11890,12119
49,2502,7401,7787,11947,55368,60848,12111,11693
41,2905,6851,7647,11749,62588,57485,14597,11413
41,2535,7213,7631,11553,54210,58165,12488,11577
49,2872,8993,7606,11479,57246,64360,12168,12365
49,3996,7844,7622,11651,59708,59019,12644,12964
49,2684,7648,7622,11422,54227,58157,11479,11766
49,2576,7352,7614,11938,54178,63343,15023,11389
41,2469,8008,8041,11446,59002,58527,11487,12275
41,2610,8952,7574,11479,58182,62038,11971,16541
49,2667,7097,7565,11438,55843,62982,11331,12627
41,2568,7056,7729,11414,58708,58396,11790,11750
42,2979,7614,7631,11356,54834,59741,11775,11881
41,2708,7795,7844,11676,54843,61382,11323,11906
41,2609,7097,7885,12489,56401,61505,12094,11323
50,2536,8533,7689,11791,57542,57091,11701,11217
49,2528,7762,7615,11380,55491,61521,14039,11208
50,2535,7385,7672,11684,60947,57172,12661,12070
49,2683,7179,7630,11610,58083,58346,11758,11619
49,2568,7434,7861,11339,54760,64935,12103,11791
50,2954,9452,7713,11364,58330,58403,11651,11307
49,3380,7048,7721,11438,54162,58757,11422,12062
49,2585,7795,8008,11422,59298,61989,11955,11922
41,2543,7516,7655,11585,56804,59914,16082,12029
49,2609,7663,7524,11315,55983,61095,12045,18273
49,2552,9444,7819,11577,55605,63048,11733,17715
49,2855,6974,7655,11504,59585,58699,11733,12152
49,2585,7827,7713,11364,54088,59618,11725,12825
41,2781,7229,7648,11372,53604,61439,11815,13046
50,2806,7573,7622,11544,57870,60808,12628,13054
49,2593,9025,8270,11495,57878,57107,14572,12792
49,2469,7253,7713,11364,54563,61710,12209,12898
49,2774,7328,7876,11750,60446,59110,12931,12283
50,2601,7327,7647,11438,55679,57353,11783,12833
50,2559,7072,7738,11479,54080,64213,11774,13563
49,2896,7663,7696,11660,61505,58371,11684,12521
50,2733,9354,7746,11536,56303,58814,11823,12865
41,4340,7475,7713,11512,55843,62301,12259,12381
41,2569,7500,7664,11397,59134,56156,15212,13580
41,2584,7302,7598,11627,57813,59265,11528,12415
41,2897,7671,7565,11389,62112,61899,12570,12718
41,2708,9543,7934,11692,59068,57797,13357,16172
41,2568,7697,7647,11348,55400,59265,11578,13185
49,3027,7187,7705,11577,54966,60504,11545,12775
49,2807,7983,7590,11619,59347,60718,14253,12431
49,2544,7057,7615,11512,57025,57550,12077,12922
41,2748,9485,7516,11544,57526,68964,11388,12890
49,2552,7885,7770,11512,62834,59413,11586,12463
41,2536,7146,7672,11462,55507,56713,11224,12775
50,2585,7992,7672,11544,54859,61382,12538,12390
41,2601,7122,7663,11611,61973,57058,12398,12595
41,2577,10100,7753,11471,54399,59027,11659,12168
41,2773,7483,8861,11815,56295,60840,11889,12496
41,2855,7680,7663,11774,60783,57886,15467,12825
49,2733,9502,7705,11742,53726,58510,11405,13399
49,2528,7557,7524,11414,62900,61546,11553,12538
49,2609,7097,7671,11307,59962,57386,11593,15868
49,2543,7754,7951,11512,53677,56779,11602,12956
49,2855,7154,7803,12168,54227,60168,14022,12677
49,2634,7269,7918,11405,57411,61054,12102,12521
49,3118,7541,7548,11700,57320,57821,11578,12653
50,2642,7114,7581,11225,57509,61259,11332,12266
41,2576,7261,7705,11988,59889,56443,11701,12594
50,2560,7835,7713,11520,54777,55441,11487,12636
50,2552,7228,7573,11619,55179,70965,11963,12357
49,2535,7491,8189,11577,57796,58543,11594,12184
49,3028,7417,8476,11700,53735,57574,11758,12357
49,2625,6761,7754,11421,53858,61529,11421,11487
41,4406,7253,8722,11832,57837,58092,12496,11660
41,2609,7442,8041,11315,55040,60151,16426,11610
49,2502,7155,7909,11725,55146,61620,11430,11643
50,2896,7606,7918,11299,58658,58633,11331,11963
49,2535,6990,7713,11332,184770,58190,13612,15918
49,2618,7507,7639,11528,58059,61406,11495,11536
50,2773,7024,8033,11774,58494,60398,11716,11946
41,2609,7097,12505,11544,58084,58674,11314,11331
49,2757,7236,7622,11594,55376,60594,11979,11824
49,2904,7376,8114,11331,59799,58059,12513,13555
49,2502,7064,7598,11725,54334,57919,11987,12332
49,2519,7828,9731,11191,54891,64426,11545,11462
49,2535,8114,7942,11561,58913,66207,11471,11750
49,2667,8755,7967,11758,54621,59798,12512,12291
50,2593,7860,7819,11323,63105,67995,12143,11512
49,2569,8254,7705,11709,59552,59068,11340,11487
50,4866,8648,7877,11266,54883,60234,19693,12398
41,2871,7639,7672,11143,55516,59750,11577,11594
49,2617,9937,7712,11627,57920,57575,14416,11422
49,2519,8804,7737,11471,55663,57509,12234,11249
41,2527,8049,7516,11553,59093,63573,11511,15368
49,2536,8082,8222,11183,59577,62497,11610,12332
49,2519,7845,7836,11552,56451,60381,11085,11955
41,2511,10420,7746,11512,55270,64976,11700,11692
49,2765,7516,7704,11660,61957,57813,12004,12012
49,2544,8616,7770,11331,56098,57903,11323,12012
49,2601,8329,7606,11183,54629,65862,11635,12135
41,2839,8238,7688,11249,58929,58937,12792,11733
49,2470,9542,7688,11323,54859,59405,11676,11881
50,2552,8312,7696,11570,56599,69366,12538,11987
49,2544,7910,7704,11569,58797,58050,11438,12012
49,2560,7762,7983,11414,53670,61070,12143,12274
49,4784,8394,7762,11626,54351,61333,17756,11758
41,2601,7754,12192,11380,59166,56992,11963,11733
50,2544,7852,8262,11487,55868,57550,11282,11938
49,2536,7853,7787,11282,56237,62474,11487,12135
49,2494,7630,7671,11652,60431,59511,12365,15163
41,2502,7779,7753,11208,58355,58904,12365,12037
49,2527,7541,7639,11413,57116,60479,11314,13186
50,2732,10945,7663,11151,61972,58215,11963,12029
49,2732,8205,7656,11471,55999,57246,12538,12086
50,2864,8599,7672,11545,54744,60775,11898,11881
41,2715,7450,7836,11413,59216,57436,11692,11905
41,2634,8131,7656,11569,54424,56533,11528,12127
49,2560,10256,7614,11265,55310,62859,11708,14195
49,2576,7902,7803,11471,58609,58198,13423,12833
49,2494,7959,7901,11725,53611,59807,13810,11881
50,2577,8328,9353,11594,55179,65935,14802,12898
49,2798,7893,8024,11643,57534,58969,11249,11856
49,2863,9256,7696,11701,54974,56919,11634,11635
49,2543,7803,7770,11561,53423,61956,11782,11906
49,2494,7918,7729,11232,54457,59872,11184,15319
49,2930,7467,7639,11290,57903,57485,11019,12086
49,2544,8164,7819,11626,53842,60709,11512,11512
41,2544,7220,7926,11102,139355,59010,12381,12168
41,2642,7098,7910,11430,57911,59872,11553,12316
41,2757,7869,7697,11488,54687,69595,11380,12816
49,2519,7499,8115,11323,58338,58961,13005,11783
49,2519,6950,7885,11315,55392,58797,11462,12176
49,2864,7195,7926,11364,54842,60923,11561,11725
50,2494,9321,8090,11273,58699,57969,13571,11831
49,2527,7212,7992,11429,54686,64762,12184,12185
41,2724,7228,7729,11512,55401,58551,11027,11593
41,4505,7204,7828,11323,66691,61234,15942,11667
49,2806,7376,7697,11355,54925,62096,12037,11618
41,2519,9534,7737,11430,54597,58420,11749,12800
41,2560,7483,7983,11611,60103,61407,11446,12267
41,2544,7491,13506,11397,59248,61784,12037,15524
49,2806,7098,7852,11340,57410,59421,11454,11750
41,2502,7196,7721,11257,61242,56894,11372,11840
41,2560,9707,7868,11569,57123,61415,11742,11824
41,2592,7302,7606,11388,57502,59240,11249,11758
49,2946,7819,7541,11569,59585,56877,12783,11331
49,2642,7393,7540,11479,55901,62448,11799,11987
49,2495,7106,7614,805983,57206,58469,13727,13219
49,2552,7433,7623,12676,60225,58666,11438,11955
41,2601,7048,7729,11512,57460,63490,11627,11561
49,2847,7688,7877,11331,54785,56591,12627,11766
49,2650,7368,7738,11619,58691,59142,15524,11495
41,4611,7598,7713,11388,55302,70177,11118,11561
49,2962,7672,7680,11799,55983,58051,11684,12324
41,2855,9042,7557,11126,58937,60135,12094,11889
50,2691,7327,7770,11044,58822,60143,12447,11881
49,2560,7557,8706,11110,55901,57953,11315,16238
49,2724,7105,7647,11348,63819,57165,11503,11692
49,2559,7639,7754,11192,56131,60463,12718,11749
49,3011,9879,7754,11307,56122,60077,11996,11725
49,2569,6999,7934,11487,61604,59528,11118,11618
50,3019,7589,8024,11495,56516,62809,14474,11947
49,2560,7138,8369,11512,57313,57657,11725,12374
49,2675,7237,7688,11355,60258,59700,12193,11463
49,2445,9149,8066,11602,56040,63081,11676,11290
49,2486,7097,7778,11118,56803,62269,11479,11963
50,2519,7229,7663,11397,59938,61062,11832,12496
41,2577,7499,7885,11496,55885,62662,14867,11938
41,4266,7122,7934,11504,57329,57944,11594,12013
49,2797,13292,7868,11594,58839,60635,11906,11987
41,2552,9288,7861,11224,58084,65033,11815,11479
42,2494,7220,7894,11405,55836,56820,11364,11504
50,2511,7582,7992,11413,61776,57895,12833,15458
41,2856,7475,7606,11241,56434,64738,11716,11972
49,2527,8041,8147,11298,54572,61128,11519,12734
49,2576,9772,7598,11282,58486,59429,13407,11643
49,2585,7302,7910,11725,53817,63622,12135,12135
41,2896,7311,7976,11897,54957,58748,11299,12776
41,2642,7877,7943,11577,58092,57468,11446,12020
41,2577,7081,7753,11758,56320,64992,10855,11873
41,2625,9346,7664,11422,54974,59331,11183,11651
49,2930,7442,7696,11774,56246,58568,11938,12192
41,2633,7737,7696,11553,54785,60078,14769,12119
49,2527,7401,8664,12177,54383,57386,11372,12496
49,2527,7179,7786,11848,56811,60586,11044,12143
49,2962,9829,7623,12021,57845,61259,11208,12258
49,2634,7295,7762,12103,55269,57041,12677,12348
49,2535,7385,7672,11454,58034,59774,10912,15852
41,2511,7828,7828,11504,54744,60996,11561,11749
49,2544,7614,7877,12045,56147,65534,827799,11569
49,2510,7483,7803,11898,59273,59240,16640,12054
50,2577,8853,7712,11561,54678,64089,11348,11471
41,2536,8000,7705,11421,54318,60242,11824,12259
49,2807,7647,7606,11693,57419,56992,11897,11766
49,2617,7024,7623,11963,55885,62465,11684,11988
49,2536,7015,7778,11831,54842,59315,11077,14269
41,2569,9231,7664,11775,58494,59766,11495,11528
49,2667,7852,7639,11503,56270,61488,11446,12251
41,2552,8312,7614,11955,55474,57763,15155,11864
49,3807,7705,7729,11684,59593,60889,11750,11430
49,2502,7311,7844,12308,59372,62252,11750,11676
50,3143,10453,7631,11709,56131,59462,12332,12906
41,2568,7787,7738,11593,60611,58732,11660,11749
49,2535,7606,7549,11503,57919,61210,11889,15549
49,2544,7319,7770,11290,55614,67806,11217,11299
49,2560,7770,7885,11290,59043,58280,11438,11470
50,2535,10724,7556,11380,53513,60513,12028,11643
49,2560,6999,7729,11643,54638,56443,11791,11429
41,2585,7384,7927,11454,57238,58255,11733,13054
41,2847,7335,7655,11266,54375,64344,11938,14555
49,2510,7007,8098,11774,54407,57731,11356,12333
41,2815,7745,7581,11430,158169,58306,11635,12447
41,2535,10609,8033,11462,59708,61522,11766,11479
41,2535,7524,7573,11971,61120,57074,15089,11881
41,2774,7697,7762,11660,59519,62629,13037,11872
41,5284,7860,7639,11438,56213,62120,11692,11471
49,2585,7483,7582,11635,54613,59659,11405,11734
41,2896,9395,7754,12381,58641,58026,13070,12143
41,2577,7508,7803,11372,54719,63359,11774,11463
49,2519,7475,7738,11807,54859,60480,11979,15680
49,2822,7492,8024,12069,58363,57403,11799,11684
49,2560,7212,7680,11569,57354,61924,11684,11716
49,2954,10470,7729,11438,57583,59495,11585,11832
49,2494,7073,7762,12496,59233,60348,11577,16246
50,2601,7336,7844,12595,56368,68061,11963,11315
41,2774,7122,7778,12414,55187,58338,12062,11840
41,2552,7344,7664,11676,58699,57534,12111,11922
49,2527,9551,7712,11578,54941,61193,11487,11618
49,2511,7024,7745,12332,61834,57033,11708,12029
49,2511,7508,7729,11856,60274,61751,16082,11840
49,2584,8337,7983,12693,54613,61751,11922,12226
49,3569,7171,7794,11939,55557,58445,11963,11766
49,2601,7631,7927,11529,58576,60085,12004,11348
50,2831,9838,7655,12061,56721,60611,11987,11372
49,2626,7500,7631,14088,53932,60004,11660,11438
41,2585,7524,8098,11741,58724,58084,12193,15064
