noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
21,1139,2831,5375,6996,42478,50248,11889,9900
22,1074,3221,5464,6915,44416,53278,11940,9778
21,1164,2852,5258,7035,41765,50078,15048,11506
21,1109,2795,5396,6973,43024,52100,11336,10714
21,1375,3195,5227,6683,46065,54178,13457,10494
22,1107,2862,5021,6877,41669,49566,10605,9992
20,1101,2849,5299,6932,41958,49473,13585,9652
22,1082,3196,5135,6689,47314,54311,11091,10173
22,1103,2831,5346,6688,41581,49712,10838,13836
21,1225,3178,5189,6583,41942,50229,11498,9587
21,1106,2867,5204,6578,45010,52562,16132,10533
20,1072,2788,5495,6987,43347,50076,11248,10517
21,1360,3204,5281,7029,41604,49394,11232,10069
20,1111,2921,5384,6668,45285,52676,11368,10062
21,1106,2887,5491,6819,41732,49507,13497,10224
21,1164,3111,5194,6648,45758,48908,11038,10079
21,1086,2855,5292,6653,50012,53354,11846,9975
20,1069,3122,5080,7002,42238,49639,11181,9949
20,1103,2887,5194,6979,42638,49069,13856,10360
22,1165,2852,5277,6606,46770,51717,11571,10065
21,1403,3138,5237,6993,45423,49964,14750,10182
21,1105,2894,5295,6816,42493,49211,10904,9710
21,1073,2930,5138,7226,43382,53490,13352,10963
22,1153,3111,5023,7502,48638,49202,12005,10351
21,1112,2840,5611,7141,43878,49259,12785,14087
22,1106,3169,5136,6496,41815,51954,12056,10443
21,1112,2805,5224,6655,45804,50116,13844,10673
21,1112,2815,5115,6858,43913,49760,11233,9961
21,1372,3185,5161,6926,42236,52871,11307,10050
20,1113,2842,5435,6652,44261,49510,10702,10056
21,1173,2890,5453,6925,41251,49686,12982,9835
20,1150,3210,5220,6932,44397,52447,10784,10540
20,1081,2777,5199,6820,44550,50107,10806,9824
21,1070,3225,5613,6533,41257,49935,11424,10390
21,1111,2826,5600,6978,41836,53501,13058,11209
21,1108,2778,5120,19429,46970,50596,11152,10425
20,1402,3181,5281,5646,42185,50640,13718,10285
22,1104,2828,5343,5810,42835,52708,11243,10255
21,1076,2859,5478,5803,45773,49432,14713,10086
21,1168,3196,5385,5869,44537,49423,10083,13426
21,1105,2824,5233,5790,42786,52425,10608,10355
20,1129,3114,5225,6060,41873,50358,9648,10436
21,1110,2886,5297,5991,45230,49508,12935,10423
21,1114,2814,5512,5648,44344,53455,9971,10331
20,1363,3144,5231,5717,42475,49998,9649,9813
20,1112,2896,5438,5621,45854,49144,9890,10076
20,1097,2904,5351,6073,43006,54237,12632,10170
20,1154,3142,5836,5687,42674,48648,9894,10280
22,1079,2870,5539,5888,48189,49199,10219,10133
20,1073,3159,5393,5893,42436,53444,10946,10236
21,1101,2828,5317,6232,42270,51715,14649,10809
20,1188,2875,5343,5951,49607,48354,14469,10053
21,1391,3152,5217,6100,42893,53324,12626,10166
21,1097,2828,5043,5628,47592,50352,10711,10372
20,1076,2946,5640,5662,55310,52155,12994,10027
21,1155,3135,5443,5674,41515,52549,10262,13485
22,1096,2819,5186,5802,41795,51850,10785,9921
21,1063,3154,5442,5954,45540,50296,11042,10201
21,1105,2806,5568,6311,42671,54087,14990,10196
20,1099,2793,5731,5835,41906,49962,11504,10120
21,1365,3179,5104,5791,44579,49711,11134,9982
21,1099,2845,5320,5525,41183,52203,10913,10178
21,1179,2855,5351,6039,41624,50926,13354,10072
21,1154,3074,5354,6137,41918,52498,10829,10299
22,1061,2852,5358,5554,44603,55310,10949,10403
21,1075,3126,5513,5801,41626,50565,11680,10293
21,1122,2912,5180,5973,42600,52480,14670,11415
21,1110,2814,5256,5834,44668,53645,14815,10332
21,1395,3172,5386,5793,44665,51070,9911,9919
21,1105,2835,5179,5647,42464,49763,9948,9868
22,1065,2854,5291,5947,45085,56807,12450,12562
21,1207,3160,5171,5750,42095,50366,9969,11849
21,1095,2836,5361,5791,42124,49573,10299,12455
21,1124,3155,5538,5874,46550,52466,9763,10844
21,1102,2875,5277,6089,41612,52317,12353,12641
21,1101,2814,5560,16593,41989,50282,10222,12004
21,1376,3141,5213,6646,45143,52902,9555,11394
20,1106,2934,5446,6838,42038,49797,10515,10931
21,1108,2845,5396,6995,42129,50059,14064,12326
20,1164,3155,5433,6651,45735,52582,11111,11905
20,1061,2868,5077,6537,41929,49691,11711,11552
21,1078,3119,5485,6597,42086,50060,9948,11827
21,1100,2861,5345,6711,49814,53858,12895,14911
20,1186,2851,5516,6745,42006,50238,14762,10731
21,1399,3082,5489,6933,42186,52607,9760,11982
22,1104,2849,5235,7272,42912,52559,10376,13323
21,1064,2900,5392,6608,44527,49521,13786,16582
21,1171,3138,5437,6975,41524,50003,10899,10004
21,1115,2882,5268,6786,42159,53222,10321,9688
20,1066,3218,5219,6954,44539,49817,10771,10341
21,1110,2844,5221,6825,41799,50047,12696,12005
21,1100,2810,5233,6716,42737,53019,10222,9676
20,1339,3237,5388,6584,45256,50068,10516,10155
21,1109,2849,5407,6750,41612,50219,10158,9582
20,1168,2846,5481,6729,41399,53655,15693,11910
21,1144,3230,5155,7451,44483,49782,11034,10055
22,1072,2805,5218,6733,42022,50592,10774,9698
20,1078,3127,5193,6856,42193,52223,11020,10066
22,1101,2943,5291,7068,45634,50381,15617,13363
22,1106,2822,5715,7101,43195,49523,10513,9945
22,1379,3191,5212,7056,42311,54597,10267,10012
20,1109,2815,5284,6835,45437,51215,10379,13192
21,1074,2869,5587,6658,42933,50163,12798,12368
20,1161,3283,5526,6871,42441,55753,10941,9775
20,1109,2857,5425,6926,44922,50321,10561,10091
22,1124,3101,5270,7336,42521,52093,9773,9835
21,1101,2866,5275,6901,43316,51825,13285,11931
20,1114,2792,5064,6592,43065,49276,10566,10458
21,1363,3134,5085,6520,44571,48930,11504,9746
22,1103,2948,5156,6932,42392,51931,9921,9574
20,1116,2875,5209,7063,42268,49424,12371,11723
22,1197,3165,5122,7266,46651,48561,10013,9837
21,1086,2900,5142,7232,43303,53525,9818,9847
21,1068,3139,5191,6645,42592,50114,10378,9828
22,1113,2820,5267,6613,46608,49582,16887,12493
20,1174,2867,5269,6593,42004,53524,10632,9770
21,1448,3120,5551,6881,41998,49925,10309,9580
21,1105,2833,5269,6894,46175,49214,10267,13562
21,1084,2919,5611,6589,45238,52996,15347,12380
21,1150,3121,5193,6806,41573,49483,10052,9784
22,1114,2822,5215,6990,45274,51515,10259,9967
21,1065,3260,5391,6761,42451,53350,12081,9895
21,1118,2820,5097,6588,44084,50067,13789,12710
20,1113,2765,5104,6919,43751,49754,10002,10022
21,1352,3184,5112,6651,41687,56613,9882,9668
22,1112,2843,5227,6706,40807,49733,10289,10004
21,1157,2853,5365,6690,47267,52098,15411,12811
20,1151,3247,5689,7210,41872,54346,9887,10121
21,1072,2808,5454,6747,42697,51619,10385,9812
21,1069,3145,5496,6821,41916,49570,13620,9619
21,1096,2879,5542,6832,47673,52640,12249,13295
21,1107,2799,5037,6654,42170,49417,10647,10286
21,1400,3229,5293,6721,42082,52918,12961,9932
21,1105,2819,5201,6974,45911,52269,12105,12931
22,1078,2818,5305,6807,43786,49869,10172,12084
20,1157,3245,5448,6828,41843,48434,11065,9973
20,1101,2843,5284,6840,44812,54721,10176,9862
21,1149,3123,5271,7095,42390,48990,10259,9963
21,1089,2867,5557,6559,44084,48823,10599,12501
21,1096,2784,5189,6628,45820,51899,10500,9547
21,1372,3100,5151,6707,41996,51562,10415,10067
20,1106,2918,5246,6640,41956,50315,10088,10084
21,1110,2931,5329,6814,47115,53210,10422,11980
20,1156,3090,5149,7138,41457,51031,10462,10141
21,1075,2909,5229,6839,42514,50985,10351,9851
21,1071,3159,5154,6668,44946,53465,13102,9872
21,1105,2835,5477,6968,43242,49585,10620,14142
22,1202,2845,5410,7174,42373,53426,11004,9832
20,1411,3156,5169,6548,44974,55108,10134,14415
21,1114,2871,5175,6978,41563,49300,11032,10170
21,1077,2911,5309,6888,43227,49642,10818,12146
21,1161,3119,5529,7019,42363,53261,10375,10117
20,1099,2838,5158,7240,44332,51726,10631,13639
21,1083,3218,5111,6844,41877,49197,10114,9933
22,1089,2818,5779,6871,43290,52660,9853,12026
22,1101,2807,5334,6623,45787,49730,10250,10031
22,1347,3174,5249,6628,41867,51771,10254,10019
21,1102,2786,5249,6577,41025,54353,10101,10119
22,1175,2872,5645,7131,46749,50004,9983,11915
21,1159,3195,5218,6650,42033,49878,10871,10086
20,1061,2831,5174,6854,42128,55210,10196,9830
21,1053,3167,5567,6593,44795,50522,13906,10732
20,1117,2860,5211,6899,43966,49746,10336,17425
22,1092,2811,5323,6848,42254,53889,11109,10412
22,1384,3177,5236,6559,44309,52929,10248,13722
21,1089,2811,5518,7070,41752,49728,10454,9837
21,1081,2852,5594,6566,43732,52677,11316,12381
22,1157,3233,5173,7195,45201,50214,10696,9799
21,1105,2836,5084,6934,41843,52459,10082,9923
21,1144,3174,5111,6629,42195,53063,9995,9697
21,1100,2869,5553,6608,43967,49677,9906,12743
21,1112,2805,5445,6581,44765,48212,10938,10078
22,1343,3114,5250,6633,42182,53066,10288,9689
21,1112,2889,5150,6844,41892,51023,10082,9874
20,1108,2833,5191,6809,46228,50050,10512,12116
21,1168,3036,5466,6833,42272,53209,10185,9874
20,1064,2918,5347,7178,42281,49858,13443,10349
20,1066,3132,5235,6942,45117,50052,10332,9657
21,1107,2831,5171,6903,44585,53309,9833,13611
22,1158,2855,5375,7085,40652,50066,10359,13195
20,1402,3174,5519,6695,44500,50115,9629,10255
21,1093,2706,5389,6848,42030,53196,10384,9997
22,1076,2950,5356,7029,42638,50228,10231,12305
21,1163,3144,5018,6704,45659,50143,10289,9784
20,1124,2818,5640,6792,41095,52311,9822,9927
21,1074,3182,5403,6961,41271,49756,10610,10086
21,1101,2815,5366,6925,44484,49192,10324,13606
21,1086,2853,5569,6711,41682,53365,10544,9988
21,1371,3072,5163,7367,41633,50411,10560,9921
20,1111,2874,5110,6469,45667,52384,10226,10091
20,1162,2869,5422,6697,41470,53394,10250,13169
21,1173,3253,5230,6898,42210,49533,10169,10173
22,1072,2796,5117,6913,42927,49899,13319,10002
22,1072,3197,5119,6667,46176,53165,10006,9570
21,1110,2876,5267,6836,41463,49550,10198,14866
21,1110,2777,5054,6898,42777,48993,10510,14084
22,1400,3130,5773,6630,44793,52497,9738,9705
20,1085,2894,5032,6868,42341,49607,10944,9634
21,1073,2994,5488,6951,41838,49025,10390,12713
21,1156,3107,5674,6803,45609,51959,9869,9618
21,1098,2866,5168,7322,43333,48933,9794,10105
21,1122,3164,5254,6879,42472,49083,10099,9837
22,1094,2801,5460,6426,46314,56283,9784,12500
21,1097,2982,5271,7206,42482,50022,10296,9797
21,1383,3110,5444,7056,42467,49471,10019,10011
21,1100,2919,5304,6616,45318,52433,9822,9786
21,1120,2800,5288,6731,42325,50892,10549,13238
22,1154,3138,5401,6955,42391,49695,9761,9910
21,1083,2901,5586,6580,45175,53188,13499,9520
21,1077,3153,5270,6617,42369,49634,10124,9835
22,1106,2845,5095,6937,42572,53739,10175,12799
21,1177,2926,5456,7070,46249,52702,10384,13051
22,1377,3124,5618,6477,41771,49992,10174,9822
21,1116,2843,5205,6529,41427,49229,10093,9788
22,1080,2945,5582,7045,41568,55599,10171,12561
21,1150,3159,5293,7077,44763,49701,10254,9985
21,1105,2728,5356,6580,41817,49560,10224,9692
20,1078,3201,5147,6672,41397,53198,9913,9786
21,1111,2849,5303,6922,45187,51570,9978,12383
21,1118,2893,5399,6720,41495,49207,10486,9837
21,1357,3185,5520,6810,41983,53638,10267,9867
22,1105,2794,5488,6616,45783,49675,10223,9762
22,1199,2920,5613,6724,41965,51192,10400,13444
21,1156,3216,5034,6525,42391,51824,10418,9612
21,1077,2868,5417,6629,45491,50186,13675,10049
20,1070,3103,5210,6634,41683,48770,10157,10111
21,1122,2938,5413,6889,42432,54404,10449,15930
21,1124,2851,5219,6863,44961,49856,10450,10011
22,1342,3126,5770,7043,43821,49397,10636,10027
21,1097,2904,5332,6536,41708,52273,10649,9714
21,1112,2827,5571,7436,45052,51913,10949,12491
21,1151,3175,5012,7100,43057,51668,10326,10037
21,1077,2900,5332,6809,41790,54604,10214,9944
22,1140,3134,5062,6521,45283,50453,10014,9452
21,1097,2720,5400,6942,41707,54276,10305,12865
20,1116,2943,5431,7069,44064,53427,10035,9846
22,1401,3145,5270,6979,40936,49860,10145,9707
22,1102,2808,5123,7121,44586,49161,10314,9717
21,1076,2882,5332,6880,41596,54928,10233,11784
21,1155,3099,5505,6685,43378,49940,13112,10133
21,1110,2764,5410,6669,45155,49282,10206,10131
22,1066,3226,5748,6846,42277,52950,10200,9619
21,1112,2812,5230,7031,41787,51182,9770,16431
22,1175,2918,5329,6699,47188,49608,10442,9827
21,1345,3077,5233,7030,41855,53947,9838,10189
21,1098,2706,5402,6885,41756,50224,10057,9955
20,1107,2920,5317,6890,43876,49722,10578,12525
20,1144,3126,5194,6995,43261,52747,10096,9601
21,1072,2838,5216,6938,40748,49665,9840,9881
21,1056,3175,5166,7064,44670,49346,10092,10253
22,1112,2695,5213,6640,41867,52807,10367,13534
21,1096,2844,5228,7160,46381,49154,10734,9609
21,1431,3168,5281,7136,45460,53009,9903,9610
22,1101,2796,5437,7030,42048,53802,10006,9893
20,1133,2849,5326,7003,42108,49761,10119,12703
22,1153,3232,5312,6881,46801,49511,13624,10141
21,1108,2787,5144,6761,41659,52167,10490,9854
21,1074,3151,5667,7026,41856,49000,10120,9892
21,1107,2914,5188,6557,41425,49163,9923,16955
21,1115,2851,5410,6912,46947,51978,11433,10137
21,1352,3092,5123,6950,41359,50127,11835,9719
22,1129,2895,5359,6747,41368,48609,11682,9573
21,1116,2863,5527,6853,44933,53344,11239,12019
21,1150,3094,5191,6923,43463,50674,11281,9943
21,1077,2853,5384,6649,41826,49526,12046,9929
20,1117,3157,5118,7017,45452,52802,10313,9600
21,1099,2827,5805,6578,42240,53984,10122,13230
21,1117,3013,5235,6585,43438,49334,10354,9706
22,1401,3083,5626,6541,45807,53111,9930,9662
21,1098,2766,5129,6544,42042,52284,9952,9759
22,1059,2927,5652,7165,41475,49270,10257,12464
20,1164,3110,5129,6784,47682,53190,13147,9590
22,1111,2779,5045,7400,42632,51041,10255,9796
21,1067,3178,5295,6621,42083,52372,9889,13059
21,1096,2845,5453,6859,95568,52677,9873,13413
21,1182,2859,5206,6768,42195,49328,10742,9746
21,1345,3085,5343,6993,42645,52562,10077,9616
21,1095,2862,5259,6924,45357,54910,10035,9725
20,1095,2826,5507,7103,41140,49225,10223,12536
21,1153,3164,5143,6924,41235,48994,9921,9953
21,1079,2823,4998,6886,41159,54820,9872,9913
20,1120,3148,5182,7070,44290,49424,10692,9795
22,1109,2883,5444,6588,42603,49294,10197,17973
21,1131,2888,5263,6983,42715,53122,10273,9756
20,1386,3265,5373,6973,45133,51401,10090,9778
21,1107,2796,5096,6796,41822,49772,14160,9646
21,1119,2834,5217,7047,41827,52835,12921,12739
21,1152,3216,5477,6836,45907,49092,9956,9667
21,1116,2778,5147,7194,41540,50992,10174,9883
22,1079,3158,5454,6738,42230,51625,9792,13064
22,1105,2903,5180,6949,45231,48869,10198,16969
21,1115,2750,5223,6687,42021,48122,10259,10055
22,1355,3111,5284,6772,42112,53733,10313,9775
22,1109,2940,5449,6584,44517,49858,10608,9934
22,1101,2871,5576,6993,41796,49871,10072,14157
21,1161,2992,5156,6920,41496,52696,10616,9447
22,1064,2886,5504,7024,44436,49840,10448,9942
22,1136,3118,5449,6829,42952,49003,9681,9647
20,1100,2851,5058,6757,42876,52261,9932,13412
21,1106,2936,5192,6922,45908,49786,10578,9933
22,1432,3102,5497,6762,42443,49762,10593,9849
21,1117,2840,5420,6941,42489,53455,10589,9609
22,1078,2921,5443,7121,41837,49637,13919,13930
21,1161,3112,5355,6944,45869,49402,11593,9973
21,1112,2836,5200,6927,43136,52666,9929,13062
21,1071,3230,5171,6515,41222,50337,10132,9640
22,1108,2841,5217,6859,45678,49610,9787,13113
20,1180,2873,5123,6765,41903,52773,12327,9600
21,1361,3211,5309,6771,41201,49840,10151,11654
21,1108,2823,5061,6503,45138,49840,10032,9927
21,1109,2831,5623,6809,41914,53428,10072,19020
21,1165,3183,5102,6938,41437,49011,11964,9637
20,1066,2811,5473,6987,46108,49146,9707,9564
22,1060,3159,5178,6616,42342,52573,9857,10010
21,1106,2904,5085,6778,42649,50121,9790,13748
21,1112,2874,5266,6942,46265,49103,12893,9987
20,1390,3082,5263,6813,44519,52677,10623,9623
21,1100,2854,5562,6860,41481,49108,10624,9752
22,1113,2844,5232,7245,44289,49061,13497,14733
21,1160,3072,5294,6749,42017,52322,10718,9819
20,1118,2873,5221,6795,43957,48747,10795,12951
20,1071,3103,5397,6888,44541,48316,10755,9708
22,1116,2916,5083,7229,41900,53251,11190,15717
21,1117,2834,5233,6646,41807,50153,11542,9743
21,1353,3119,5202,6550,43456,50682,10212,9563
21,1099,2919,5721,6912,45649,52993,10126,9763
21,1107,2825,5199,7071,41845,49728,10283,13296
20,1174,3095,5541,6994,43046,49220,10304,9853
20,1087,2910,5485,6989,49312,53715,9948,9985
21,1132,3160,5140,6637,41708,49694,12237,9571
20,1100,2823,5246,6845,42186,50103,10462,12275
21,1096,3010,5172,7269,45020,52456,10688,10205
21,1390,3129,5429,6886,43734,50678,10189,9602
21,1141,2862,5232,6855,41910,50174,13814,11295
21,1078,2943,5801,6608,45392,52702,10006,14053
21,1149,3141,5413,6528,42194,49786,10561,13263
21,1113,2796,5145,6718,43975,49618,9986,11195
21,1060,3198,5141,7135,44655,52922,10299,9882
21,1106,2851,5556,7230,41685,50613,10250,21544
21,1172,2838,5016,6950,41673,49650,10767,9772
21,1391,3194,5611,7037,46673,52802,10750,9633
20,1104,2867,5512,7029,40916,51678,10294,10192
21,1095,2842,5495,6942,41574,49455,10649,13174
21,1154,3190,5265,7060,44771,52682,11452,9906
21,1069,2796,5427,6911,45135,49372,10406,9624
21,1072,3113,5209,6741,42571,51118,10270,9595
21,1109,2913,5226,6767,42728,52556,10438,12364
21,1113,2878,5170,6652,45039,48543,10468,10120
21,1423,3105,5214,7122,43897,48768,10499,9961
22,1098,2891,5293,6810,41853,54290,13536,10027
22,1130,2819,5404,6688,46700,49278,10132,9920
20,1147,3159,5071,6973,42059,48692,10459,13604
22,1107,2836,5310,6979,43657,53395,10291,9918
21,1071,3144,5528,6753,46853,51481,10671,10250
21,1094,2932,5612,7153,42762,49611,10850,11080
21,1100,2890,5027,7226,41488,52201,10597,10106
20,1361,3155,5440,7008,46533,50620,11185,10392
21,1118,2921,5123,6874,42061,50877,11787,10181
22,1095,2858,5216,6821,42224,52692,10472,10078
20,1170,3109,5246,6905,45569,48894,10131,10117
21,1073,2749,5248,7143,44013,50408,9998,9595
21,1109,3157,5334,6408,41774,54883,10004,9754
21,1100,2770,5190,6907,46004,49900,10398,9962
20,1092,2968,5099,6916,43679,49476,10674,9811
20,1392,3101,5086,6862,47744,54615,10246,9971
22,1096,2844,5299,7200,45446,53201,13860,10487
22,1069,2963,5314,7035,42736,50322,10144,10262
20,1160,3093,5361,7111,41977,52419,10342,14126
21,1101,2798,5083,7140,41890,50294,10042,10214
21,1070,3195,5221,6826,44917,51043,10430,9873
20,1101,2896,5407,6707,41915,52838,10274,10283
20,1172,2832,5563,7146,41306,49891,16394,10311
21,1359,3196,5330,6914,44688,49994,9874,10133
21,1111,2824,5404,6762,41362,54896,10064,9913
21,1132,2835,5220,6731,40782,49247,10343,10012
21,1159,3164,5389,6916,46128,51190,12370,9824
21,1084,2847,5051,6777,42192,52951,9749,10260
21,1059,3124,5146,6549,41765,51047,9947,10932
21,1106,2898,5128,6800,45827,50016,9734,10104
22,1098,2849,5354,6968,42038,52278,13983,9926
21,1387,3113,5425,7104,42467,49403,13364,10301
22,1114,2853,5238,6761,44545,51974,9732,10212
21,1134,2711,5113,6805,42008,52951,9843,13667
21,1184,3173,5330,6955,41697,49686,12503,9676
21,1093,2846,5400,6756,44986,49694,10076,9721
20,1070,3057,5238,7087,42612,54892,10989,10450
21,1109,2857,5148,6646,42414,49686,9715,11322
21,1127,2887,5121,6679,45236,50441,12382,10097
21,1355,3143,5286,6901,43454,52997,10186,9995
21,1107,2843,5613,6546,42086,56817,9749,10058
21,1118,2889,5545,7013,42129,52779,9631,10124
21,1160,3141,5245,6788,47384,50293,12220,10330
22,1071,2861,5042,6621,42025,49899,10122,9634
21,1113,3170,5136,6868,41931,54804,10675,9662
21,1102,2830,5191,6883,45142,50386,9929,10043
21,1111,2984,5397,6802,43597,50411,12927,10131
20,1377,3096,5242,6754,41672,53821,13104,9793
21,1107,2850,5455,6704,44376,49794,9591,9757
21,1071,2918,5185,6986,41989,50053,10071,13530
20,1179,3103,5098,6907,44246,52059,14102,9897
21,1115,2847,5247,6526,45847,49305,9771,10749
21,1068,3214,5243,6559,41655,49628,9765,10164
22,1106,2844,5135,6634,41168,57698,9601,10313
20,1176,2871,5094,6951,46549,49049,13129,10205
20,1350,3081,5288,6894,41155,49966,10047,10014
21,1118,2678,5198,7036,40092,52823,10163,10264
20,1119,2812,5224,7292,45502,48542,9474,9959
21,1172,3199,5064,7265,43337,48791,12083,9873
21,1072,2764,5124,6717,41796,51466,10173,9795
21,1072,3149,5591,6873,45507,48925,9615,10304
21,1140,2919,5456,6567,41793,50081,9997,10410
21,1117,2863,5468,7027,115381,53449,13726,10161
20,1441,3083,5167,6684,41867,50169,13544,10046
20,1121,2889,5122,7096,45042,49809,12041,10092
21,1126,2827,5468,6799,41641,52671,10171,13224
20,1165,3197,5414,7122,42975,49902,12193,10630
20,1121,2872,5363,6783,46907,50310,10144,10638
21,1082,3126,5421,6866,43069,52566,10059,10219
21,1112,2797,5241,6625,42801,49567,10629,11302
22,1127,2966,5168,6835,45964,49814,13111,10356
20,1374,3166,5219,6568,41959,55086,9956,10230
20,1122,2809,5735,6717,42377,49421,9665,10266
21,1106,2945,5292,6619,45855,49089,9602,10253
20,1171,3162,5305,6587,42925,53705,13870,9925
21,1079,2789,5405,6870,42453,50321,9808,9938
22,1130,3169,5576,6957,44474,49819,9922,10303
21,1107,2890,5309,6781,42430,53227,10343,10707
21,1098,2859,5261,6557,42491,49542,18028,10230
21,1420,3195,5569,7020,45295,51930,10245,10103
21,1123,2854,5258,7017,45044,52884,9707,13213
21,1071,2927,9114,6864,41961,49489,9876,10332
20,1180,3101,5462,6614,42862,49753,12888,9830
22,1112,2797,5437,6853,45138,51983,10138,9959
21,1061,3239,5459,7074,42371,51433,9918,9541
21,1127,2862,5502,6659,42673,49753,11313,10304
21,1180,2869,5267,6528,44141,52100,13077,10206
20,1334,3195,5342,6733,41324,51881,10051,9672
21,1109,2846,5474,6766,41745,48917,9876,10068
20,1121,2874,5542,6946,45180,52431,10351,9636
21,1163,3196,5215,7026,42335,48981,12712,9802
21,1066,2772,5145,7090,41617,49272,9740,10439
21,1080,3159,5367,7276,44815,51991,11410,10398
21,1120,2925,5384,6519,43075,50374,9839,10469
20,1128,2855,5241,7050,41376,49743,15517,10629
21,1438,3174,5143,6697,44295,53876,9996,9996
20,1109,2894,5031,6913,41564,49558,9863,13633
20,1130,2867,5508,6779,41467,50377,9940,10079
21,1168,3121,5109,7008,45338,53051,12073,10307
22,1110,2831,5116,6850,42242,49367,9972,9978
21,1083,3165,5391,6695,41376,49536,9743,10163
21,1110,2793,5138,6960,44979,53393,10102,11074
21,1107,2967,5220,6729,42692,49557,13006,9877
21,1361,3137,5411,6985,43401,53824,10631,10403
22,1105,2809,5283,7259,41776,52734,10463,10067
21,1110,2914,5269,7084,45465,49833,9919,10298
21,1163,3163,5148,7093,42237,49648,15788,9935
22,1076,2818,5341,6904,43609,54387,10193,9852
22,1125,3203,5271,7088,44862,50178,9957,10000
21,1115,2861,5103,6498,41785,50277,14347,10384
20,1105,2870,5307,7105,41255,53140,12890,10289
22,1389,3172,5621,6947,47060,49187,10163,13515
21,1130,2840,5321,7135,41550,50018,10037,9981
21,1071,2955,5354,7115,42051,52862,10469,9566
21,1164,2998,5148,6775,44918,49461,13404,10876
21,1109,2829,5154,7129,44640,49753,10127,10387
21,1077,3245,5136,19072,40700,52504,9797,10084
20,1111,2825,5338,5815,45591,48730,9966,11448
21,1187,2870,5572,6104,40995,49198,13014,10370
22,1370,3174,5340,5901,43715,53560,9587,10112
20,1110,2818,5334,5825,45185,48858,11843,10714
21,1111,2842,5503,6046,40779,49435,10089,10411
21,1165,3176,5562,5639,42127,52464,13360,10142
20,1089,2788,5336,5765,46168,50240,10046,9856
21,1083,3187,5000,5941,41178,49624,10805,11853
21,1136,2967,5669,5625,41560,52569,13256,10554
21,1118,2857,5341,5738,41957,49170,13696,10034
21,1397,3174,5277,6225,47197,50297,9642,15750
21,1099,2886,5127,5989,42248,52663,10227,9614
21,1125,2845,5684,5740,41867,49446,9701,9916
21,1151,3058,5146,5789,45505,49943,13068,10511
21,1121,2898,5321,5879,44207,52830,9957,12303
20,1068,3141,5492,5842,42134,51393,9904,9647
21,1105,2841,5184,5726,44989,51245,11186,10610
21,1124,2948,5471,5800,41984,52628,16755,10299
20,1376,3133,5225,5804,43634,50618,9998,12164
21,1101,2820,5341,5607,44571,51389,10185,9837
20,1097,2911,5493,5962,44386,52964,10005,9736
21,1142,3125,5088,5617,41508,49423,14143,9628
21,1073,2813,5632,5913,46722,49844,10124,11513
22,1126,3187,5464,5855,41887,54407,13409,10110
20,1110,2854,5174,5818,42566,50854,9540,9769
22,1108,2853,5770,5741,44170,49431,13197,9773
20,1397,3167,5473,5970,44237,52928,10479,15561
20,1169,2823,5654,5835,41890,51351,9796,10055
21,1077,2869,5205,5624,45565,48614,10005,10057
22,1108,3151,5486,5778,41755,51794,13895,9743
22,1105,2823,5343,5841,43768,48490,9808,12011
21,1133,3221,5089,5933,41361,50256,11602,9959
20,1116,2841,5419,5659,44659,52132,9848,10386
21,1189,2875,5332,5760,41692,48613,15781,9821
21,1458,3180,5166,6232,43468,52030,13308,12665
21,1068,2782,5158,5592,45095,56167,9633,9784
21,1081,2848,5251,6103,42419,49783,9610,9611
22,1129,3254,5777,5730,42874,50228,13286,9731
21,1105,2779,5459,6008,45587,52560,13614,12481
21,1113,3151,5203,5977,41817,51211,9666,9587
21,1101,2924,5198,16551,42420,50419,10061,10084
21,1087,2893,5291,6633,45550,52566,14310,12861
22,1467,3114,5132,6978,42227,49663,9595,12147
21,1089,2809,5460,7346,41418,50960,9941,9892
21,1108,2856,5123,7065,45280,52617,10123,10265
21,1102,3113,5522,6596,42491,49085,14882,9860
21,1123,2861,5205,6603,42139,49496,9484,12270
21,1065,3101,5243,6868,43485,55014,10480,12337
22,1099,2821,5101,6575,41833,49989,9914,11450
21,1111,2926,5741,6656,42208,52073,12515,9556
20,1482,3132,5165,6789,45321,54168,9920,11819
21,1060,2854,5315,6808,41799,51383,9759,9805
20,1076,2888,5061,6824,40897,49313,10212,9820
22,1096,3107,5131,7297,42241,53206,14881,9970
22,1123,2799,5191,6721,45033,49238,13068,11665
21,1179,3204,5430,6483,41735,52289,10310,9641
22,1097,2820,5419,6728,41844,54877,10183,10230
22,1067,2861,5316,6564,45634,50838,15886,13153
21,1460,3215,5121,6745,41592,49796,9574,13099
21,1099,2685,5335,6598,42050,52479,11901,9659
21,1070,2824,5608,6818,45992,48477,9866,9631
20,1117,3182,5214,6658,41027,49429,14033,9774
21,1123,2849,5366,6599,42416,52433,15235,12265
20,1062,3120,5089,6962,44825,48764,9585,9815
20,1107,2890,5454,6885,43897,49622,10275,10241
22,1172,2910,5319,6951,42144,52296,15226,9749
20,1454,3121,5217,6580,45595,50430,9822,11750
20,1078,2864,5225,6666,41894,49956,9817,10088
22,1087,2838,5381,7135,42299,52407,10075,9986
